EmployeeID,FirstName,LastName,Age,Department,JobTitle,Salary,DateHired,LastPromotionDate,PerformanceScore,Absences,EducationLevel,EmployeeSatisfaction
3209,Charles,Moreno,35,Marketing,HR Manager,,2023-03-14,2021-10-13,1.0,6.0,PhD,2
3210,Laura,Hensley,34,HR,Data Analyst,72365.0,2022-06-26,2022-07-15,3.0,0.0,Associates Degree,1
3211,Kristen,Young,32,IT,Software Engineer,88913.0,2019-06-17,2021-09-12,5.0,18.0,Master,3
3212,Dana,Hughes,36,HR,HR Manager,60670.0,2022-10-11,,4.0,11.0,Bachelor,1
3213,Sara,,46,Marketing,Software Engineer,81423.0,2023-01-06,,,6.0,Master,1
3214,Charles,Bell,48,Sales,Sales Executive,72529.0,2019-10-19,,5.0,18.0,No Diploma,1
3215,Zachary,Silva,31,IT,Marketing Specialist,63804.0,2022-12-20,2021-12-09,4.0,18.0,No Diploma,2
3216,Traci,,57,Marketing,Sales Executive,56069.0,2022-07-31,,,1.0,PhD,5
3217,April,Martin,52,IT,Sales Executive,42438.0,2020-12-26,,5.0,11.0,High School Diploma,5
3218,Stephanie,Pollard,44,HR,Sales Executive,,2018-09-10,2023-08-17,3.0,14.0,No Diploma,3
3219,Lee,Sullivan,46,Marketing,Data Analyst,80626.0,2021-07-25,2021-03-05,2.0,8.0,Associates Degree,3
3220,Christopher,Russell,46,IT,Software Engineer,,2020-09-09,2022-10-17,3.0,15.0,Associates Degree,1
3221,Cristina,Kane,45,HR,Software Engineer,62531.0,2023-03-05,,3.0,10.0,High School Diploma,1
3222,Michael,Vargas,52,Marketing,HR Manager,81208.0,2020-05-29,2021-07-31,4.0,5.0,PhD,1
3223,Sherri,Brown,45,IT,Software Engineer,80927.0,2019-06-13,2021-03-11,3.0,0.0,Master,3
3224,Leslie,Campbell,40,Marketing,Software Engineer,49576.0,2021-10-18,2022-03-09,2.0,15.0,High School Diploma,1
3225,Mitchell,Lee,40,HR,HR Manager,51441.0,2019-08-26,,3.0,,Associates Degree,3
3226,Robert,Bernard,36,HR,Software Engineer,55983.0,2023-06-10,2021-03-08,,6.0,Master,1
3227,George,Jones,42,HR,Software Engineer,83805.0,2020-03-01,,5.0,15.0,Associates Degree,1
3228,Tom,Griffin,33,HR,Sales Executive,87971.0,2021-02-06,,4.0,19.0,PhD,1
3229,Deborah,Duarte,37,HR,HR Manager,72985.0,2021-02-27,2022-08-30,2.0,7.0,Associates Degree,5
3230,Melody,Bond,28,Sales,HR Manager,88593.0,2021-02-07,2023-03-25,3.0,6.0,No Diploma,2
3231,Pamela,Chang,52,Sales,Software Engineer,44146.0,2019-05-12,,1.0,8.0,No Diploma,4
3232,Scott,Cook,57,IT,Data Analyst,75325.0,2020-05-16,2022-11-05,2.0,19.0,Associates Degree,4
3233,Ronald,Weiss,40,HR,Marketing Specialist,66861.0,2019-04-10,,3.0,5.0,PhD,2
3234,Stephen,Williams,40,IT,Sales Executive,71633.0,2022-04-27,,4.0,3.0,PhD,5
3235,Michael,Mcintyre,29,IT,Data Analyst,53690.0,2020-01-19,2021-06-15,2.0,3.0,High School Diploma,4
3236,Jennifer,Miller,53,Sales,Software Engineer,68226.0,2018-06-06,2023-08-22,4.0,,Associates Degree,5
3237,Caleb,Allen,33,Marketing,Data Analyst,,2021-12-19,2023-03-19,2.0,2.0,No Diploma,5
3238,Derrick,Montoya,35,Marketing,Sales Executive,77129.0,2020-11-06,2021-08-09,3.0,,PhD,5
3239,Joseph,Ball,41,Marketing,HR Manager,87564.0,2021-10-30,,1.0,0.0,Bachelor,2
3240,Patrick,Reyes,28,Marketing,Data Analyst,68425.0,2019-07-17,2021-06-11,4.0,11.0,Associates Degree,2
3241,Daniel,,59,HR,Software Engineer,58083.0,2018-05-11,,,15.0,Bachelor,4
3242,Arthur,Young,55,IT,Sales Executive,78082.0,2022-12-19,2021-11-18,2.0,20.0,Master,5
3243,Christopher,Morales,60,HR,Sales Executive,43328.0,2022-09-22,2022-02-14,1.0,16.0,Bachelor,2
3244,Luis,Swanson,37,Marketing,HR Manager,65972.0,2023-06-14,2021-04-12,2.0,18.0,Bachelor,5
3245,Damon,Brown,53,IT,Marketing Specialist,60547.0,2019-04-13,2022-03-15,1.0,9.0,Master,2
3246,Diana,Morgan,30,HR,Marketing Specialist,58695.0,2021-07-03,2022-09-03,4.0,19.0,PhD,2
3247,Joshua,Smith,27,Marketing,Software Engineer,76333.0,2022-07-14,2022-11-18,1.0,16.0,Bachelor,2
3248,Janet,Jacobs,54,Marketing,Software Engineer,82538.0,2021-12-12,,,,Master,4
3249,Olivia,Morgan,48,Marketing,Marketing Specialist,,2019-10-14,,3.0,14.0,PhD,1
3250,Bianca,Perez,54,Sales,Software Engineer,64405.0,2023-02-07,2022-05-20,2.0,16.0,Associates Degree,1
3251,Christopher,Macias,29,IT,Marketing Specialist,65345.0,2021-03-19,,3.0,1.0,PhD,5
3252,Julie,Riley,43,Sales,Marketing Specialist,60361.0,2022-05-21,2021-07-23,1.0,20.0,Associates Degree,3
3253,Diane,Stevens,31,HR,Software Engineer,,2020-09-03,2022-06-07,2.0,3.0,High School Diploma,2
3254,Anna,Carter,47,Marketing,Sales Executive,51727.0,2021-11-22,2022-02-02,2.0,14.0,Master,1
3255,Dean,Conley,59,Marketing,Data Analyst,89810.0,2022-07-13,,5.0,17.0,No Diploma,3
3256,Jeffrey,Dominguez,31,IT,Sales Executive,45161.0,2020-01-28,,3.0,8.0,No Diploma,3
3257,Laura,Green,55,Sales,Data Analyst,53323.0,2019-12-06,,5.0,,High School Diploma,5
3258,Robert,,51,HR,Marketing Specialist,,2021-04-28,,5.0,9.0,Master,5
3259,Elizabeth,Mills,53,Sales,Sales Executive,48481.0,2019-11-25,,2.0,12.0,Associates Degree,2
3260,Andre,Malone,47,Marketing,HR Manager,40235.0,2019-02-22,,3.0,3.0,High School Diploma,5
3261,Michele,Hickman,49,IT,Data Analyst,58776.0,2020-02-09,2023-09-16,1.0,7.0,Bachelor,5
3262,Joshua,Morales,49,Sales,HR Manager,72857.0,2018-10-24,,1.0,7.0,Master,5
3263,Beverly,Robbins,56,HR,Sales Executive,54204.0,2019-08-17,,2.0,17.0,No Diploma,2
3264,Jason,Myers,31,Sales,Sales Executive,40525.0,2019-04-27,2023-06-01,3.0,1.0,Associates Degree,1
3265,Keith,Curtis,54,Sales,Software Engineer,82821.0,2019-10-14,,1.0,,Associates Degree,3
3266,Anthony,Nguyen,55,Marketing,Software Engineer,61571.0,2022-12-04,2022-08-24,5.0,3.0,Associates Degree,2
3267,Steven,Williams,33,HR,Sales Executive,40300.0,2019-02-26,2023-09-19,2.0,5.0,PhD,5
3268,Erik,Patton,34,Marketing,Software Engineer,66549.0,2021-02-10,,5.0,9.0,No Diploma,3
3269,Whitney,Foster,35,Sales,Software Engineer,,2023-01-03,2023-03-05,4.0,5.0,Master,1
3270,Kathleen,,42,HR,Sales Executive,78120.0,2018-10-06,,4.0,19.0,PhD,2
3271,Rhonda,Landry,35,Sales,HR Manager,88874.0,2020-07-26,,5.0,5.0,Associates Degree,3
3272,Aaron,Lopez,33,HR,Sales Executive,40187.0,2020-10-25,,4.0,8.0,Associates Degree,3
3273,Tracy,Thomas,39,IT,Marketing Specialist,55960.0,2020-08-14,2021-09-24,3.0,16.0,No Diploma,3
3274,Lisa,Olson,48,Marketing,HR Manager,42144.0,2022-08-09,,5.0,20.0,PhD,5
3275,Krystal,Williams,29,Sales,Software Engineer,,2022-10-14,,3.0,9.0,High School Diploma,1
3276,Patricia,,54,Sales,Data Analyst,87692.0,2019-02-17,2022-08-08,,3.0,Associates Degree,2
3277,Brandon,Hancock,36,IT,Marketing Specialist,,2022-06-09,,2.0,,Bachelor,1
3278,Bryan,,59,Marketing,Data Analyst,52043.0,2022-11-09,2022-04-21,5.0,16.0,Master,4
3279,Jason,Morris,37,Marketing,Marketing Specialist,83173.0,2023-06-08,2023-02-09,1.0,4.0,Master,5
3280,Carla,Flores,27,HR,HR Manager,63288.0,2022-02-18,2021-07-04,3.0,,No Diploma,5
3281,Patricia,,57,Marketing,Data Analyst,75101.0,2023-03-23,2022-03-28,3.0,11.0,Master,5
3282,Teresa,Brown,35,HR,Sales Executive,42338.0,2020-09-19,2022-11-30,4.0,18.0,Bachelor,3
3283,Alan,Allen,35,IT,Marketing Specialist,42164.0,2021-04-21,,3.0,14.0,Bachelor,5
3284,Connie,Rogers,51,Marketing,Sales Executive,42372.0,2022-08-10,2021-03-18,4.0,3.0,Master,3
3285,Nicole,Jackson,54,Sales,Sales Executive,85434.0,2022-10-05,2022-01-01,3.0,5.0,Associates Degree,1
3286,Katie,Hernandez,40,Marketing,Software Engineer,46007.0,2020-09-23,2021-06-13,5.0,,Master,5
3287,Heather,Snow,39,Sales,Marketing Specialist,43236.0,2020-02-19,2021-09-03,,3.0,No Diploma,3
3288,Antonio,Torres,49,IT,Data Analyst,73550.0,2019-03-18,2022-03-14,3.0,8.0,No Diploma,5
3289,Billy,,31,Sales,Sales Executive,,2022-03-06,2021-10-05,3.0,8.0,Bachelor,4
3290,Angela,Mullen,30,Marketing,Marketing Specialist,85541.0,2020-11-11,2021-08-09,1.0,15.0,No Diploma,2
3291,Teresa,Carlson,39,Marketing,Data Analyst,56828.0,2018-09-20,,5.0,14.0,PhD,3
3292,Shawn,,48,Sales,Data Analyst,58196.0,2019-11-27,2021-05-22,1.0,,Associates Degree,3
3293,Pamela,Sellers,27,IT,Software Engineer,63057.0,2020-06-02,2021-04-29,4.0,,Master,5
3294,Tammy,,28,IT,Marketing Specialist,44921.0,2020-02-13,2023-03-02,2.0,19.0,PhD,1
3295,Sarah,Adams,34,Sales,Software Engineer,51139.0,2019-10-09,2021-02-03,3.0,13.0,PhD,3
3296,Charles,,47,Sales,Marketing Specialist,61009.0,2023-05-10,,3.0,1.0,Bachelor,5
3297,Steven,Haynes,48,HR,Data Analyst,89524.0,2018-09-16,2022-12-18,2.0,9.0,Master,5
3298,John,Scott,35,Sales,Sales Executive,62137.0,2019-11-13,,5.0,15.0,Associates Degree,3
3299,Danielle,Thomas,40,IT,HR Manager,55011.0,2018-11-18,,2.0,,Associates Degree,5
3300,Amber,David,59,Marketing,HR Manager,76780.0,2023-03-20,,1.0,7.0,No Diploma,1
3301,Lisa,Jones,58,HR,Data Analyst,78929.0,2019-06-04,,1.0,19.0,Bachelor,3
3302,Lori,Hernandez,25,HR,Sales Executive,71525.0,2019-04-11,,1.0,,Bachelor,3
3303,Amanda,,26,IT,Sales Executive,53294.0,2020-09-03,2022-08-29,1.0,8.0,PhD,5
3304,Haley,Welch,59,IT,Software Engineer,77899.0,2023-05-18,,,1.0,PhD,1
3305,Stephanie,Rodriguez,60,Sales,HR Manager,,2019-06-09,2022-11-12,2.0,,PhD,1
3306,Ronald,Rodriguez,40,HR,Data Analyst,51486.0,2018-06-10,2022-07-04,1.0,2.0,PhD,5
3307,Shannon,Alexander,33,IT,Marketing Specialist,85523.0,2019-04-01,,4.0,,Master,1
3308,Michael,,42,IT,Software Engineer,82820.0,2020-07-11,2021-04-01,2.0,1.0,No Diploma,3
3309,Ryan,Martinez,29,IT,Sales Executive,78118.0,2019-04-08,2022-06-22,2.0,2.0,Bachelor,3
3310,Angelica,Glass,36,Sales,Software Engineer,50957.0,2019-03-23,,4.0,7.0,Bachelor,4
3311,Amanda,Barrett,46,IT,Marketing Specialist,67471.0,2020-08-31,2023-08-11,2.0,7.0,High School Diploma,3
3312,Christine,Gonzalez,49,HR,Marketing Specialist,63630.0,2019-06-26,,5.0,8.0,No Diploma,2
3313,Jacob,Wolf,30,Marketing,HR Manager,68394.0,2021-11-23,2022-08-23,2.0,20.0,High School Diploma,1
3314,John,Harrison,58,HR,Data Analyst,76734.0,2019-03-05,2022-05-31,,18.0,Bachelor,1
3315,Christina,Parker,38,IT,HR Manager,,2021-06-19,2023-04-11,3.0,11.0,Master,3
3316,Kyle,Davis,52,IT,HR Manager,44106.0,2022-11-21,,2.0,0.0,Bachelor,3
3317,Stacey,Griffith,48,HR,Sales Executive,83946.0,2023-06-12,,1.0,7.0,Associates Degree,5
3318,Deborah,Drake,30,Marketing,HR Manager,55006.0,2022-09-08,,2.0,9.0,High School Diploma,1
3319,Stephen,Lee,39,Sales,Sales Executive,84236.0,2018-08-21,2023-08-04,,17.0,No Diploma,4
3320,Kelly,Miller,43,Marketing,Software Engineer,70200.0,2022-05-04,2021-07-23,,11.0,Bachelor,3
3321,Joann,Dennis,50,IT,Marketing Specialist,84460.0,2020-10-10,,4.0,7.0,Master,5
3322,Jason,Mccoy,39,Marketing,Data Analyst,63230.0,2021-01-23,,3.0,14.0,Bachelor,1
3323,Sarah,,41,Sales,Sales Executive,48978.0,2019-06-18,,1.0,3.0,PhD,1
3324,Jesse,Douglas,46,IT,HR Manager,83325.0,2023-01-01,2022-04-16,1.0,8.0,High School Diploma,5
3325,Rachel,,26,Sales,Software Engineer,49086.0,2018-05-17,,3.0,20.0,No Diploma,2
3326,Melissa,King,27,IT,HR Manager,59813.0,2021-04-28,,2.0,2.0,Bachelor,4
3327,Brandon,Stanley,47,Marketing,Marketing Specialist,87291.0,2020-07-14,2021-10-14,5.0,2.0,High School Diploma,1
3328,Edwin,Andrade,51,HR,Sales Executive,47103.0,2022-07-22,,5.0,18.0,High School Diploma,3
3329,Alexander,Mendez,51,Marketing,HR Manager,49553.0,2018-08-25,2022-05-11,3.0,13.0,Associates Degree,1
3330,Stephanie,,56,Sales,Sales Executive,57194.0,2023-01-25,,3.0,9.0,High School Diploma,4
3331,Kerry,Simpson,25,IT,Sales Executive,45281.0,2018-05-03,,3.0,2.0,Bachelor,3
3332,Jessica,Hunter,47,HR,Data Analyst,79167.0,2018-10-27,,5.0,5.0,Master,3
3333,Michael,Taylor,33,HR,Sales Executive,61047.0,2021-03-10,,3.0,13.0,Master,4
3334,Ryan,Johnson,25,HR,Sales Executive,46198.0,2019-11-22,,1.0,17.0,PhD,4
3335,Lisa,Black,55,HR,Data Analyst,68159.0,2019-02-22,2021-10-12,4.0,10.0,Associates Degree,2
3336,Kevin,Williams,38,HR,Marketing Specialist,44595.0,2023-01-14,2021-03-08,5.0,7.0,No Diploma,5
3337,Anne,Castillo,59,Marketing,Sales Executive,64865.0,2018-05-15,,2.0,,Bachelor,2
3338,Christopher,Johnson,35,HR,Marketing Specialist,72100.0,2021-05-08,,5.0,8.0,Bachelor,5
3339,Joseph,Nguyen,35,IT,Software Engineer,41034.0,2018-07-08,2023-05-06,3.0,11.0,Bachelor,4
3340,Gabriella,Hamilton,55,Sales,Sales Executive,,2020-05-11,,4.0,11.0,High School Diploma,3
3341,Joseph,Shaw,36,Marketing,HR Manager,58665.0,2019-07-30,,5.0,12.0,Master,4
3342,Ann,Thomas,26,Marketing,Data Analyst,47113.0,2018-11-29,,1.0,20.0,High School Diploma,5
3343,Erin,Palmer,49,IT,Sales Executive,75313.0,2020-08-14,,3.0,17.0,Master,2
3344,Katherine,Wallace,31,Marketing,HR Manager,83639.0,2022-01-17,,3.0,19.0,Master,5
3345,Gabriel,Allen,45,Sales,HR Manager,52402.0,2023-05-25,,5.0,6.0,No Diploma,3
3346,Todd,Monroe,48,HR,Marketing Specialist,54505.0,2021-04-01,,,5.0,Master,5
3347,William,Nguyen,51,IT,Software Engineer,68983.0,2022-12-20,2022-12-03,3.0,12.0,No Diploma,5
3348,Jackson,,50,IT,Data Analyst,68450.0,2018-11-24,,5.0,4.0,PhD,5
3349,Abigail,Romero,43,IT,Marketing Specialist,82336.0,2020-08-14,,2.0,20.0,Master,4
3350,Michael,Murphy,44,Marketing,HR Manager,46363.0,2020-09-20,,1.0,13.0,PhD,4
3351,Pamela,Bates,27,IT,Software Engineer,40891.0,2022-12-18,2023-02-18,4.0,4.0,PhD,5
3352,Edward,Wright,55,IT,Marketing Specialist,84830.0,2021-08-13,,3.0,0.0,Associates Degree,4
3353,Charles,,37,Marketing,Software Engineer,56032.0,2020-07-04,2021-07-11,1.0,4.0,PhD,1
3354,Joshua,Allen,29,HR,Sales Executive,78732.0,2021-09-13,2021-06-07,3.0,0.0,Bachelor,1
3355,Melissa,Parker,32,Marketing,Software Engineer,69399.0,2023-04-22,,3.0,3.0,Bachelor,5
3356,Natasha,Adams,54,Sales,HR Manager,45608.0,2020-12-13,,4.0,16.0,No Diploma,5
3357,Gregory,Melton,39,HR,Marketing Specialist,74765.0,2020-05-24,,4.0,10.0,Associates Degree,1
3358,Tammy,Gomez,60,IT,Software Engineer,89779.0,2021-08-24,,2.0,14.0,High School Diploma,4
3359,Stephanie,Price,29,HR,Data Analyst,88885.0,2018-10-12,,1.0,15.0,High School Diploma,5
3360,Joshua,Freeman,29,Sales,Software Engineer,65597.0,2020-01-05,2023-08-12,2.0,12.0,Master,4
3361,Brett,Gardner,25,Marketing,Marketing Specialist,47112.0,2022-06-14,,4.0,20.0,PhD,5
3362,Robert,Reed,25,Marketing,HR Manager,42564.0,2019-09-29,,1.0,20.0,Bachelor,3
3363,Latoya,Williams,56,HR,Software Engineer,65089.0,2021-07-18,2022-06-12,4.0,8.0,Master,3
3364,Amy,Velasquez,34,IT,Data Analyst,71924.0,2020-01-02,,3.0,4.0,Bachelor,3
3365,Janet,,44,Sales,Marketing Specialist,46632.0,2022-02-25,2021-09-08,5.0,3.0,Associates Degree,2
3366,Natasha,Reed,55,IT,Marketing Specialist,75972.0,2022-03-28,,1.0,8.0,PhD,3
3367,Michael,Russell,52,Sales,HR Manager,88478.0,2020-04-25,2021-08-04,3.0,13.0,Master,1
3368,John,Donovan,58,HR,HR Manager,40400.0,2022-09-04,2021-05-15,1.0,11.0,Bachelor,2
3369,Whitney,Snyder,47,Sales,Data Analyst,88103.0,2021-06-17,,,,Associates Degree,2
3370,Jennifer,Caldwell,43,Sales,HR Manager,67751.0,2020-12-28,2023-02-16,3.0,5.0,Master,2
3371,Jennifer,,54,HR,Sales Executive,40895.0,2018-06-08,,5.0,18.0,Bachelor,4
3372,Donald,Cook,57,Sales,Data Analyst,54896.0,2018-06-07,,3.0,2.0,Master,4
3373,Mary,Chavez,25,HR,Marketing Specialist,43610.0,2021-02-16,2022-05-19,5.0,7.0,High School Diploma,2
3374,Mark,Gordon,32,Sales,Sales Executive,56431.0,2020-11-26,2021-09-24,4.0,6.0,Associates Degree,1
3375,Matthew,David,35,Sales,Data Analyst,46004.0,2020-05-04,2023-04-03,3.0,10.0,No Diploma,1
3376,Dawn,Collins,37,Marketing,Sales Executive,58154.0,2021-10-29,2023-09-06,5.0,18.0,Master,1
3377,Michael,George,58,Sales,Sales Executive,52364.0,2020-06-19,2022-09-22,2.0,3.0,PhD,4
3378,Eric,Blackwell,49,Sales,Data Analyst,50744.0,2020-09-30,2023-04-18,1.0,2.0,PhD,3
3379,Danielle,Montoya,27,Sales,Sales Executive,71577.0,2021-06-27,,4.0,5.0,Associates Degree,4
3380,David,Matthews,33,Sales,Sales Executive,51730.0,2022-09-12,,2.0,,Master,1
3381,Cynthia,Simon,28,Marketing,HR Manager,41489.0,2022-02-01,,2.0,15.0,High School Diploma,3
3382,Alexandra,Gonzales,58,Sales,HR Manager,58406.0,2019-06-01,2021-03-08,1.0,0.0,High School Diploma,2
3383,Christopher,Nichols,39,Marketing,Software Engineer,84327.0,2019-06-09,2022-06-09,4.0,,No Diploma,1
3384,Monique,,46,IT,Data Analyst,76104.0,2020-07-30,2021-09-11,5.0,4.0,High School Diploma,4
3385,Ryan,Bishop,46,Sales,Data Analyst,89543.0,2019-09-29,,,19.0,High School Diploma,4
3386,Joseph,Moore,25,Sales,Sales Executive,80357.0,2021-06-27,,5.0,,Associates Degree,2
3387,Ashley,Hill,41,IT,Marketing Specialist,65816.0,2022-06-18,,,12.0,Master,1
3388,John,Murray,31,HR,Software Engineer,51381.0,2021-01-30,2021-06-19,5.0,,Master,1
3389,Shannon,Price,37,HR,HR Manager,,2019-09-06,,5.0,0.0,Master,5
3390,Evan,Rosales,29,Marketing,HR Manager,46338.0,2020-08-13,,2.0,1.0,Associates Degree,4
3391,Andrew,Miller,52,HR,Data Analyst,41895.0,2023-02-02,2023-01-11,3.0,2.0,Master,1
3392,Nancy,Osborn,56,HR,HR Manager,,2019-10-17,2022-11-01,3.0,0.0,PhD,4
3393,Mary,Castro,37,HR,Marketing Specialist,76738.0,2021-02-19,,1.0,1.0,Associates Degree,3
3394,Jacob,Bishop,58,Marketing,Software Engineer,77158.0,2020-02-23,,1.0,10.0,Associates Degree,4
3395,Gregory,Jacobson,39,HR,Marketing Specialist,58475.0,2022-03-04,2021-12-09,5.0,,Bachelor,2
3396,Alexander,James,50,Marketing,Data Analyst,49125.0,2018-06-19,,3.0,17.0,PhD,1
3397,Jennifer,White,56,Marketing,Software Engineer,82992.0,2020-09-08,2023-05-29,5.0,17.0,Master,5
3398,Michelle,,60,Marketing,Software Engineer,,2019-07-13,,2.0,18.0,High School Diploma,4
3399,Erica,George,37,Marketing,Marketing Specialist,56226.0,2023-02-21,2022-01-06,2.0,6.0,PhD,1
3400,Richard,,36,IT,Data Analyst,43774.0,2022-03-12,,2.0,0.0,Associates Degree,3
3401,Valerie,Snyder,51,IT,Marketing Specialist,89121.0,2018-12-28,2021-11-04,5.0,12.0,No Diploma,1
3402,Benjamin,Morris,52,Sales,Sales Executive,47149.0,2019-06-09,2022-07-28,2.0,0.0,PhD,4
3403,Shane,Hall,31,HR,Sales Executive,74291.0,2022-05-13,,4.0,14.0,No Diploma,5
3404,David,Miranda,41,HR,Software Engineer,71042.0,2022-01-22,2022-12-15,,,Master,3
3405,Benjamin,Matthews,58,Marketing,Software Engineer,50598.0,2020-09-29,,2.0,17.0,PhD,4
3406,Caitlin,Rodriguez,33,Sales,Marketing Specialist,40023.0,2022-06-04,,4.0,,Bachelor,1
3407,Bridget,,46,HR,Marketing Specialist,64026.0,2023-07-02,,1.0,17.0,High School Diploma,3
3408,Alexandra,Smith,53,HR,Software Engineer,,2021-08-15,,5.0,7.0,Master,4
3409,Katherine,Wood,36,HR,HR Manager,88611.0,2020-11-01,2023-07-20,4.0,11.0,No Diploma,3
3410,Maria,,55,Sales,Sales Executive,63647.0,2020-11-28,2022-04-28,3.0,9.0,PhD,5
3411,Mary,Patel,42,HR,HR Manager,60625.0,2023-02-05,2021-04-19,3.0,17.0,PhD,2
3412,Christopher,Macias,58,IT,Software Engineer,47731.0,2018-08-08,,2.0,8.0,PhD,3
3413,Rebecca,Gilmore,42,Sales,Software Engineer,46909.0,2021-01-01,2022-12-16,1.0,19.0,High School Diploma,3
3414,Kimberly,Jones,32,IT,Data Analyst,43881.0,2023-05-24,,,11.0,Associates Degree,5
3415,Jennifer,Harvey,31,Marketing,HR Manager,82342.0,2018-07-18,2022-02-13,5.0,14.0,No Diploma,1
3416,Nathan,Jones,39,IT,Software Engineer,84758.0,2022-05-31,,,9.0,Master,3
3417,Carla,Page,44,IT,Data Analyst,49385.0,2023-06-14,2023-02-24,5.0,6.0,Master,3
3418,Kelly,Peterson,39,Marketing,Sales Executive,,2020-02-15,,4.0,20.0,Associates Degree,3
3419,Michael,Christian,45,Marketing,HR Manager,53181.0,2022-10-22,2021-08-27,5.0,0.0,PhD,4
3420,Clayton,Hernandez,33,HR,Sales Executive,52333.0,2021-10-14,2021-09-03,5.0,8.0,Bachelor,5
3421,Jessica,Farley,48,Marketing,Marketing Specialist,87589.0,2019-03-28,2021-12-29,4.0,19.0,PhD,3
3422,Grace,Hubbard,50,Marketing,HR Manager,70907.0,2022-12-03,,5.0,19.0,No Diploma,1
3423,Jacqueline,Steele,35,HR,Marketing Specialist,66135.0,2021-03-26,,,0.0,High School Diploma,5
3424,Matthew,Shepard,25,HR,HR Manager,80633.0,2021-06-04,2022-01-08,1.0,,Bachelor,2
3425,Erin,,26,IT,Marketing Specialist,47882.0,2021-01-28,,2.0,5.0,Associates Degree,3
3426,Allison,Rodriguez,28,IT,Software Engineer,49304.0,2021-12-08,,,17.0,Associates Degree,3
3427,Sarah,Webb,42,HR,Data Analyst,74519.0,2021-01-24,2021-11-06,5.0,7.0,Bachelor,2
3428,Rebecca,Jones,26,HR,Marketing Specialist,48010.0,2021-09-05,,2.0,14.0,PhD,4
3429,Dennis,Shelton,48,Sales,HR Manager,77229.0,2021-01-08,,,11.0,Master,1
3430,Joseph,Mcguire,37,HR,Sales Executive,68943.0,2021-06-19,2021-04-02,1.0,13.0,Bachelor,5
3431,Felicia,Nguyen,55,Sales,Software Engineer,58359.0,2022-02-21,,5.0,15.0,Associates Degree,5
3432,Cody,Jones,31,Marketing,Software Engineer,63384.0,2019-01-04,2022-02-07,4.0,0.0,Bachelor,4
3433,Kara,Bradshaw,35,Sales,Sales Executive,57368.0,2021-09-23,2021-09-12,3.0,11.0,Associates Degree,4
3434,James,Anderson,54,Marketing,Software Engineer,46268.0,2020-02-23,,2.0,10.0,PhD,4
3435,Briana,,58,HR,Sales Executive,78993.0,2020-12-25,2023-03-26,4.0,0.0,Master,5
3436,Eric,Holmes,59,Sales,Data Analyst,55287.0,2020-01-06,,2.0,20.0,Associates Degree,4
3437,David,Levine,46,Marketing,Data Analyst,61568.0,2022-12-23,,1.0,13.0,Associates Degree,4
3438,Mario,Jensen,44,Sales,Sales Executive,47545.0,2020-07-21,2022-07-03,1.0,15.0,High School Diploma,1
3439,David,Rodriguez,49,Sales,Data Analyst,73450.0,2020-08-14,2023-01-13,1.0,8.0,PhD,1
3440,Michelle,Owen,44,IT,Software Engineer,79048.0,2020-06-26,2021-03-28,3.0,18.0,Bachelor,3
3441,Bryan,Ali,58,Sales,Software Engineer,53532.0,2021-04-29,2021-10-26,,20.0,No Diploma,4
3442,Brent,Jones,29,Marketing,Sales Executive,50961.0,2018-09-19,,5.0,7.0,Bachelor,1
3443,Deborah,Frazier,51,Sales,HR Manager,71853.0,2021-10-02,2021-07-21,,10.0,High School Diploma,4
3444,Allison,Gardner,42,Sales,Marketing Specialist,75318.0,2023-05-23,,1.0,2.0,Bachelor,1
3445,Shawn,Morton,30,Sales,Data Analyst,69583.0,2023-02-13,2022-10-17,1.0,14.0,No Diploma,3
3446,Stephanie,Hudson,27,HR,HR Manager,44599.0,2021-12-30,2022-10-07,5.0,3.0,Associates Degree,2
3447,Alexander,,28,Sales,Sales Executive,71674.0,2023-01-25,,,13.0,Bachelor,4
3448,Joseph,Collins,45,IT,HR Manager,52859.0,2022-06-15,,5.0,2.0,Associates Degree,1
3449,Cassandra,Curry,29,IT,Sales Executive,52421.0,2019-11-24,,2.0,0.0,Bachelor,3
3450,Jeffrey,,51,IT,Marketing Specialist,82870.0,2019-04-14,,4.0,9.0,PhD,4
3451,Richard,Alvarez,45,IT,Data Analyst,,2021-10-13,,,3.0,Bachelor,5
3452,Alicia,,29,Marketing,Software Engineer,47324.0,2019-05-12,,5.0,15.0,High School Diploma,4
3453,Bradley,Woods,29,HR,HR Manager,54650.0,2019-03-13,2021-03-09,4.0,4.0,High School Diploma,1
3454,Cynthia,Holmes,55,IT,HR Manager,,2018-05-30,,2.0,16.0,High School Diploma,5
3455,Scott,Moore,54,IT,Sales Executive,72712.0,2019-06-27,2022-12-29,4.0,7.0,No Diploma,5
3456,Joshua,Smith,48,HR,Data Analyst,76320.0,2019-03-22,2022-10-25,3.0,10.0,Master,1
3457,Andrew,Johnson,39,IT,Marketing Specialist,61137.0,2020-04-11,2021-04-04,2.0,1.0,PhD,4
3458,Benjamin,Moore,60,IT,Data Analyst,,2019-02-19,,4.0,2.0,PhD,4
3459,Christine,Lopez,57,Marketing,Sales Executive,62797.0,2022-05-18,2022-12-17,3.0,13.0,Bachelor,4
3460,Laurie,Rogers,49,IT,Software Engineer,46042.0,2020-08-18,2022-01-01,2.0,,Master,2
